yearID,Name,teamID,IP,PAu,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,BA,OBP,SLG,OPS,BAbip,TB,GDP,HBP,SH,SF,IBB,ROE
2018,peterdi01,MIA,27.2,,7,129,111,22,34,7,0,4,1,2,15,17,0.306,0.391,0.477,0.868,0.33,53,3,1,1,1,0,1
2018,peterja01,BAL,1,,1,8,8,4,6,2,0,1,0,0,0,1,0.75,0.75,1.375,2.125,0.833,11,1,0,0,0,0,0
2018,peterti01,NYM,27.2,,22,118,111,19,29,2,0,8,3,0,5,25,0.261,0.299,0.495,0.795,0.269,55,1,1,1,0,2,1
2018,petityu01,OAK,93,,74,368,344,32,76,16,2,13,7,3,18,76,0.221,0.256,0.392,0.649,0.242,135,6,0,1,5,4,4
2018,petrija01,TOR,45.2,,41,208,186,28,59,14,2,6,3,0,16,41,0.317,0.386,0.511,0.897,0.381,95,10,5,1,0,0,1
2018,phillev01,TOT,11.2,,9,59,48,19,13,4,0,5,0,0,10,8,0.271,0.407,0.667,1.073,0.229,32,1,1,0,0,0,1
2018,phillev01,ATL,6.1,,4,29,25,6,6,1,0,3,0,0,4,3,0.24,0.345,0.64,0.985,0.158,16,0,0,0,0,0,0
2018,phillev01,BAL,5.1,,5,30,23,13,7,3,0,2,0,0,6,5,0.304,0.467,0.696,1.162,0.313,16,1,1,0,0,0,1
2018,pivetni01,PHI,164,,33,694,624,91,163,25,2,24,6,7,51,188,0.261,0.32,0.423,0.743,0.333,264,16,5,8,5,0,8
2018,plutkad01,CLE,76.2,,17,326,299,45,78,23,1,21,1,3,23,60,0.261,0.314,0.555,0.869,0.259,166,2,1,1,2,1,0
2018,pomerdr01,BOS,74,,26,344,293,53,87,22,1,12,2,3,44,66,0.297,0.392,0.502,0.894,0.344,147,9,4,0,3,1,2
2018,ponceda01,STL,33,,11,132,117,10,24,6,0,2,0,0,13,31,0.205,0.288,0.308,0.596,0.259,36,4,1,0,1,0,0
2018,porceri01,BOS,191.1,,33,808,735,97,177,29,3,27,6,1,48,190,0.241,0.299,0.399,0.698,0.286,293,8,16,3,6,0,8
2018,poundbr01,COL,15.1,,14,72,68,13,25,9,1,3,0,0,2,17,0.368,0.403,0.662,1.065,0.458,45,3,2,0,0,0,0
2018,poynebo01,BOS,22.1,,20,93,86,8,22,5,1,4,2,0,3,24,0.256,0.293,0.477,0.77,0.305,41,0,2,1,1,0,0
2018,pressry01,TOT,71,,77,292,264,21,57,8,1,6,6,2,22,101,0.216,0.282,0.322,0.604,0.321,85,2,3,1,2,1,3
2018,pressry01,MIN,47.2,,51,208,184,19,46,6,1,5,5,2,19,69,0.25,0.324,0.375,0.699,0.366,69,2,2,1,2,1,3
2018,pressry01,HOU,23.1,,26,84,80,2,11,2,0,1,1,0,3,32,0.138,0.179,0.2,0.379,0.213,16,0,1,0,0,0,0
2018,priceda01,BOS,176,,30,722,657,75,151,28,4,25,5,3,50,177,0.23,0.293,0.399,0.691,0.275,262,10,10,1,4,0,4
2018,pruitau01,TBR,69.2,,23,291,269,40,72,10,3,7,2,1,16,42,0.268,0.307,0.405,0.712,0.29,109,3,1,1,4,0,2
2018,quackke01,CIN,9,,10,45,39,11,13,3,0,3,0,0,6,7,0.333,0.422,0.641,1.063,0.345,25,0,0,0,0,1,0
2018,quinnro01,PHI,1.2,,1,14,11,7,6,2,0,1,0,0,2,0,0.545,0.643,1,1.643,0.5,11,0,1,0,0,0,0
2018,quintjo01,CHC,174.1,,32,739,658,81,162,32,3,25,6,6,68,158,0.246,0.319,0.418,0.737,0.287,275,13,3,8,2,3,6
2018,raineta01,CIN,7,,8,45,32,19,13,4,0,4,0,0,12,7,0.406,0.556,0.906,1.462,0.409,29,1,0,0,1,1,0
2018,ramirca01,TOT,8.1,,5,37,26,3,3,0,0,0,1,0,9,5,0.115,0.351,0.115,0.467,0.136,3,2,1,0,1,0,1
2018,ramirca01,TOR,2.1,,2,13,8,1,1,0,0,0,0,0,5,3,0.125,0.462,0.125,0.587,0.2,1,0,0,0,0,0,0
2018,ramirca01,OAK,6,,3,24,18,2,2,0,0,0,1,0,4,2,0.111,0.292,0.111,0.403,0.118,2,2,1,0,1,0,1
2018,ramirer02,SEA,45.2,,10,202,183,35,52,11,1,14,0,0,12,33,0.284,0.332,0.585,0.916,0.271,107,5,3,0,4,0,3
2018,ramirjc01,LAA,6.2,,2,33,26,8,7,1,0,3,2,0,7,4,0.269,0.424,0.654,1.078,0.211,17,1,0,0,0,0,0
2018,ramirjo02,ATL,6.1,,7,38,28,12,9,4,0,0,3,0,8,7,0.321,0.5,0.464,0.964,0.429,13,0,2,0,0,2,0
2018,ramirne01,CLE,41.2,,47,180,158,21,36,9,0,9,12,1,18,51,0.228,0.318,0.456,0.774,0.276,72,2,3,1,0,1,1
2018,ramirno01,LAA,83.1,,69,353,317,43,75,16,1,15,1,0,30,95,0.237,0.314,0.435,0.75,0.29,138,6,6,0,0,3,2
2018,ramirye01,BAL,65.1,,17,294,249,44,64,10,2,11,6,5,36,62,0.257,0.356,0.446,0.802,0.296,111,4,4,2,3,1,4
2018,ramosaj01,NYM,19.2,,28,88,72,14,17,3,0,3,1,0,15,22,0.236,0.364,0.403,0.766,0.292,29,2,0,0,1,0,0
2018,ramosed02,PHI,42.2,,52,174,156,14,34,1,1,4,3,2,15,42,0.218,0.289,0.314,0.603,0.27,49,5,1,1,1,2,2
2018,ravinjo01,ATL,3,,2,14,10,2,2,1,0,0,0,0,2,1,0.2,0.385,0.3,0.685,0.222,3,0,1,1,0,0,1
2018,rayro02,ARI,123.2,,24,526,449,55,97,16,0,19,7,5,70,165,0.216,0.328,0.379,0.706,0.293,170,10,5,1,1,3,3
2018,reedad01,MIN,56,,55,242,218,30,65,9,2,11,3,1,15,44,0.298,0.346,0.509,0.855,0.323,111,5,3,2,4,3,0
2018,reedco01,CIN,43,,17,188,167,21,45,6,0,5,7,0,15,42,0.269,0.333,0.395,0.729,0.328,66,5,2,2,2,0,3
2018,reidfse01,TOR,33.1,,7,150,127,23,31,5,1,6,2,0,21,42,0.244,0.353,0.441,0.794,0.313,56,3,1,0,1,0,2
2018,reiniza01,DET,21.1,,18,100,90,18,28,6,2,5,0,0,9,18,0.311,0.37,0.589,0.959,0.338,53,1,0,0,1,2,0
2018,reyesal02,STL,4,,1,15,12,0,3,0,0,0,1,0,2,2,0.25,0.4,0.25,0.65,0.3,3,1,1,0,0,0,0
2018,reyesje01,CIN,5.2,,5,24,21,4,4,0,1,1,0,0,2,2,0.19,0.292,0.429,0.72,0.167,9,1,1,0,0,0,1
2018,reyesjo01,NYM,1,,1,11,8,6,5,1,1,2,0,0,2,0,0.625,0.727,1.75,2.477,0.5,14,0,1,0,0,0,0
2018,reynoma01,WSN,0.1,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,rhameja01,NYM,32.1,,30,140,129,21,38,4,3,8,2,2,8,28,0.295,0.341,0.558,0.899,0.323,72,2,1,2,0,2,0
2018,richacl01,SDP,158.2,,27,682,604,98,159,35,5,19,5,2,60,108,0.263,0.338,0.432,0.77,0.292,261,22,10,5,3,1,4
2018,richaga01,LAA,76.1,,16,324,288,43,64,9,2,11,1,2,34,87,0.222,0.307,0.382,0.688,0.279,110,9,1,1,0,0,6
2018,richatr01,MIA,126.1,,25,547,479,65,121,26,5,15,5,4,54,130,0.253,0.332,0.422,0.754,0.314,202,8,5,5,4,5,2
2018,riosya01,PHI,36,,36,165,147,28,43,7,2,6,6,0,15,36,0.293,0.364,0.49,0.853,0.349,72,4,2,0,1,2,2
2018,rizzoan01,CHC,0.1,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,roarkta01,WSN,180.1,,31,760,690,90,181,32,3,24,6,7,50,146,0.262,0.319,0.422,0.741,0.298,291,18,10,4,6,3,6
2018,roberda10,TBR,1,,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,roberda08,NYY,69.2,,69,283,252,30,46,14,2,7,2,1,26,91,0.183,0.258,0.337,0.595,0.252,85,2,0,4,1,1,3
2018,robleha01,TOT,56,,53,242,210,26,53,10,1,9,3,0,25,59,0.252,0.333,0.438,0.771,0.303,92,6,2,2,3,1,1
2018,robleha01,NYM,19.2,,16,88,75,11,21,4,0,7,0,0,10,23,0.28,0.368,0.613,0.981,0.304,46,2,1,1,1,1,0
2018,robleha01,LAA,36.1,,37,154,135,15,32,6,1,2,3,0,15,36,0.237,0.314,0.341,0.654,0.303,46,4,1,1,2,0,1
2018,rodnefe01,TOT,64.1,,68,285,248,27,62,7,0,7,14,2,32,70,0.25,0.34,0.363,0.703,0.318,90,4,3,0,2,1,2
2018,rodnefe01,MIN,43.2,,46,192,169,18,42,2,0,5,11,1,19,50,0.249,0.328,0.349,0.677,0.319,59,3,2,0,2,1,2
2018,rodnefe01,OAK,20.2,,22,93,79,9,20,5,0,2,3,1,13,20,0.253,0.366,0.392,0.758,0.316,31,1,1,0,0,0,0
2018,rodonca01,CHW,120.2,,20,511,441,61,97,20,2,15,16,4,55,90,0.22,0.322,0.376,0.698,0.243,166,12,12,0,2,1,6
2018,rodride01,SFG,118.1,,21,487,439,43,98,30,5,9,3,0,36,89,0.223,0.291,0.376,0.667,0.259,165,11,7,2,3,2,5
2018,rodried05,BOS,129.2,,27,553,501,56,119,16,3,16,1,2,45,146,0.238,0.304,0.377,0.681,0.301,189,5,4,0,3,1,4
2018,rodrije01,WSN,52,,14,233,189,35,43,11,1,8,4,2,37,39,0.228,0.361,0.423,0.784,0.245,80,1,3,3,1,5,0
2018,rodriri04,TEX,6.2,,4,31,30,3,11,3,0,0,0,0,1,3,0.367,0.387,0.467,0.854,0.407,14,1,0,0,0,1,1
2018,rodriri05,PIT,69.1,,63,279,253,19,55,7,1,5,1,0,19,88,0.217,0.284,0.312,0.596,0.311,79,6,5,1,1,3,2
2018,roech01,TBR,50.1,,61,203,178,21,35,7,0,6,9,2,16,53,0.197,0.292,0.337,0.629,0.244,60,8,8,1,0,1,2
2018,rogerjo01,BAL,11.2,,3,56,50,11,17,1,2,2,2,0,5,6,0.34,0.393,0.56,0.953,0.349,28,0,0,0,1,0,0
2018,rogerta01,MIN,68.1,,72,260,238,20,49,10,1,3,2,2,16,75,0.206,0.259,0.294,0.553,0.282,70,6,2,1,3,3,1
2018,romansa01,CIN,145.2,,39,644,580,92,155,31,4,23,9,0,53,105,0.267,0.331,0.453,0.784,0.289,263,8,4,3,4,6,6
2018,romeren01,TOT,10,,8,61,52,17,23,6,0,4,2,0,6,10,0.442,0.492,0.788,1.28,0.475,41,1,1,0,2,3,2
2018,romeren01,TOT,6,,4,37,31,8,12,4,0,1,1,0,4,7,0.387,0.459,0.613,1.072,0.458,19,0,1,0,1,2,2
2018,romeren01,WSN,2,,2,13,11,3,5,1,0,1,1,0,1,2,0.455,0.538,0.818,1.357,0.5,9,0,1,0,0,0,0
2018,romeren01,PIT,4,,2,24,20,5,7,3,0,0,0,0,3,5,0.35,0.417,0.5,0.917,0.438,10,0,0,0,1,2,2
2018,romeren01,KCR,4,,4,24,21,9,11,2,0,3,1,0,2,3,0.524,0.542,1.048,1.589,0.5,22,1,0,0,1,1,0
2018,romerfe01,MIN,55.2,,11,247,215,31,60,12,0,6,4,2,19,45,0.279,0.351,0.419,0.77,0.321,90,4,7,2,4,1,1
2018,rominan01,SEA,3,,3,17,14,5,5,1,0,1,0,0,2,0,0.357,0.471,0.643,1.113,0.308,9,0,1,0,0,0,0
2018,romose01,TBR,67.1,,73,284,257,31,65,7,0,11,6,0,20,75,0.253,0.31,0.409,0.718,0.312,105,6,2,2,2,0,2
2018,rondobr01,CHW,29.2,,35,154,124,30,37,11,1,1,6,0,27,40,0.298,0.422,0.427,0.849,0.424,53,2,1,0,2,2,2
2018,rondohe01,HOU,59,,63,250,230,22,58,14,2,4,7,0,20,67,0.252,0.312,0.383,0.695,0.34,88,5,0,0,0,2,0
2018,rosarra01,CHC,46.2,,44,200,178,22,47,5,0,5,1,2,22,30,0.264,0.345,0.376,0.721,0.294,67,7,0,0,0,2,1
2018,rossjo01,WSN,16,,3,68,62,10,17,7,0,3,0,1,4,7,0.274,0.338,0.532,0.87,0.269,33,1,2,0,0,0,1
2018,rossty01,TOT,149.2,,31,634,556,73,132,28,4,17,6,5,62,122,0.237,0.319,0.394,0.712,0.272,219,11,7,3,6,4,5
2018,rossty01,SDP,123.1,,22,530,466,64,112,23,3,16,6,3,52,107,0.24,0.323,0.406,0.729,0.277,189,7,7,1,4,3,2
2018,rossty01,STL,26.1,,9,104,90,9,20,5,1,1,0,2,10,15,0.222,0.294,0.333,0.627,0.25,30,4,0,2,2,1,3
2018,rosscza01,LAD,11.1,,17,47,43,6,9,1,0,3,0,0,4,20,0.209,0.277,0.442,0.718,0.3,19,0,0,0,0,0,0
2018,rowlech01,TOR,0.2,,2,6,5,4,2,0,0,1,0,0,1,0,0.4,0.5,1,1.5,0.25,5,0,0,0,0,1,1
2018,ruary01,TEX,1,,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,rucindr01,MIA,35.1,,32,154,134,21,34,8,0,2,4,0,13,27,0.254,0.333,0.358,0.692,0.299,48,2,4,1,2,4,1
2018,ruizjo01,CHW,4.1,,6,21,18,2,5,0,0,1,0,0,3,6,0.278,0.381,0.444,0.825,0.364,8,0,0,0,0,0,0
2018,rumbeni01,SEA,17.2,,13,77,69,12,19,3,0,6,4,0,6,16,0.275,0.338,0.58,0.917,0.271,40,1,1,0,1,1,0
2018,rusinch01,COL,54.2,,49,241,209,42,56,6,4,7,1,0,26,47,0.268,0.35,0.435,0.785,0.31,91,6,2,1,3,1,1
2018,ryuhy01,LAD,82.1,,15,324,307,23,68,12,2,9,0,0,15,89,0.221,0.26,0.362,0.622,0.282,111,8,1,1,0,1,3
2018,rzepcma01,TOT,10.1,,23,57,47,11,16,5,0,2,3,0,10,11,0.34,0.456,0.574,1.031,0.412,27,3,0,0,0,2,3
2018,rzepcma01,SEA,7.2,,18,47,38,11,13,4,0,2,2,0,9,10,0.342,0.468,0.605,1.073,0.423,23,1,0,0,0,2,2
2018,rzepcma01,CLE,2.2,,5,10,9,0,3,1,0,0,1,0,1,1,0.333,0.4,0.444,0.844,0.375,4,2,0,0,0,0,1
2018,sabatc.01,NYY,153,,29,665,600,72,150,29,1,19,11,4,51,140,0.25,0.319,0.397,0.715,0.295,238,9,11,0,3,0,10
2018,sadleca02,PIT,4.1,,2,25,22,7,9,5,0,0,0,0,3,3,0.409,0.48,0.636,1.116,0.474,14,2,0,0,0,0,1
2018,sadzeco01,TEX,9.1,,13,45,33,2,6,1,0,0,2,0,11,7,0.182,0.4,0.212,0.612,0.231,7,2,1,0,0,1,1
2018,salasfe01,ARI,40,,41,170,151,20,40,6,0,5,4,0,13,30,0.265,0.323,0.404,0.727,0.297,61,5,1,2,2,4,1
2018,salech01,BOS,158,,27,617,565,39,102,22,3,11,6,3,34,237,0.181,0.243,0.288,0.532,0.283,163,4,14,0,4,0,4
2018,samarje01,SFG,44.2,,10,207,174,32,47,7,1,6,9,3,26,30,0.27,0.364,0.425,0.789,0.289,74,1,2,1,4,1,2
2018,sampsad01,TEX,23,,5,96,89,13,24,2,1,6,0,2,4,15,0.27,0.313,0.517,0.829,0.261,46,3,2,0,1,0,3
2018,sanchaa01,TOR,105,,20,474,405,62,106,20,3,11,10,4,58,86,0.262,0.361,0.407,0.768,0.304,165,11,7,0,4,2,4
2018,sanchan01,ATL,136.2,,25,553,497,48,106,21,2,15,16,4,42,135,0.213,0.278,0.354,0.633,0.26,176,7,4,7,3,0,3
2018,sandopa01,SFG,1,,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,santade01,LAD,3.2,,1,19,16,5,6,1,1,0,0,0,1,4,0.375,0.444,0.563,1.007,0.5,9,0,1,1,0,0,0
2018,santaed01,PIT,66.1,,69,271,254,25,61,14,0,7,2,1,12,54,0.24,0.281,0.378,0.659,0.278,96,5,3,1,1,2,6
2018,santaer01,MIN,24.2,,5,114,100,22,31,7,1,9,1,0,9,16,0.31,0.368,0.67,1.038,0.282,67,1,2,0,3,0,0
2018,santihe01,CHW,102,25,49,485,413,54,101,24,1,16,7,3,60,103,0.245,0.345,0.424,0.769,0.286,175,9,5,1,3,3,6
2018,santolu01,TOR,20,,15,91,78,16,26,8,1,4,0,4,10,24,0.333,0.407,0.615,1.022,0.423,48,1,1,0,2,1,0
2018,saupowa01,DET,34.1,,31,158,140,17,41,8,1,6,0,0,13,16,0.293,0.359,0.493,0.852,0.294,69,2,2,2,1,1,2
2018,scahiro01,CHW,5,,6,25,20,4,5,2,0,0,1,0,3,3,0.25,0.4,0.35,0.75,0.294,7,1,2,0,0,0,0
2018,scherma01,WSN,220.2,,33,866,797,66,150,36,5,23,8,2,51,300,0.188,0.247,0.332,0.58,0.267,265,10,12,4,2,4,4
2018,schulja02,TBR,30.1,,22,125,103,19,18,5,0,6,0,2,17,35,0.175,0.304,0.398,0.702,0.188,41,2,3,0,2,0,0
2018,scottro02,BOS,6.2,,9,40,30,6,10,3,0,2,0,0,5,8,0.333,0.5,0.633,1.133,0.4,19,0,5,0,0,2,0
2018,scottta01,BAL,53.1,,53,240,209,33,55,12,2,6,3,1,28,76,0.263,0.351,0.426,0.777,0.383,89,3,1,1,1,1,4
2018,scribtr01,ARI,3.2,,1,21,15,2,4,1,0,0,0,0,6,4,0.267,0.476,0.333,0.81,0.364,5,0,0,0,0,0,0
2018,senzaan01,COL,90.1,,23,390,353,45,94,24,3,10,4,0,30,69,0.266,0.326,0.436,0.763,0.303,154,7,3,1,3,1,0
2018,severlu01,NYY,191.1,,32,780,726,76,173,39,3,19,10,5,46,220,0.238,0.288,0.379,0.666,0.315,275,13,5,1,2,0,5
2018,sewalpa01,NYM,56.1,,46,253,224,39,62,17,2,8,1,0,23,58,0.277,0.343,0.478,0.82,0.335,107,4,1,2,3,2,2
2018,shackke01,CIN,8,,5,41,34,8,13,4,0,0,0,0,4,7,0.382,0.439,0.5,0.939,0.448,17,1,1,0,2,1,0
2018,shafeju01,TOR,8.1,,6,39,31,4,6,2,0,1,0,0,7,2,0.194,0.359,0.355,0.714,0.179,11,0,1,0,0,0,1
2018,shawbr01,COL,54.2,,61,257,224,43,70,15,1,9,5,2,28,54,0.313,0.387,0.509,0.896,0.372,114,7,1,1,3,1,3
2018,sheffju01,NYY,2.2,,3,14,11,3,4,1,0,1,0,0,3,0,0.364,0.5,0.727,1.227,0.3,8,1,0,0,0,0,0
2018,sherfji01,ARI,16.1,,15,69,55,3,8,0,0,1,3,0,10,17,0.145,0.29,0.2,0.49,0.179,11,0,2,0,2,1,1
2018,sherrry01,STL,5.2,,5,27,24,4,8,2,0,1,0,0,2,3,0.333,0.407,0.542,0.949,0.35,13,0,1,0,0,0,0
2018,shielja02,CHW,204.2,,34,871,775,115,190,41,2,34,18,8,78,154,0.245,0.319,0.435,0.754,0.263,337,10,9,2,7,0,6
2018,shiplbr01,ARI,5,,3,21,18,4,4,0,0,0,0,0,2,3,0.222,0.333,0.222,0.556,0.267,4,0,1,0,0,0,0
2018,shoemma01,LAA,31,,7,130,119,17,29,8,0,3,1,0,10,33,0.244,0.308,0.387,0.694,0.313,46,4,1,0,0,0,1
2018,shrevch01,TOT,52.2,,60,235,203,28,53,11,1,11,2,0,27,62,0.261,0.345,0.488,0.832,0.313,99,3,1,0,4,0,2
2018,shrevch01,NYY,38,,40,170,149,23,39,8,1,8,0,0,18,46,0.262,0.341,0.49,0.831,0.32,73,1,1,0,2,0,2
2018,shrevch01,STL,14.2,,20,65,54,5,14,3,0,3,2,0,9,16,0.259,0.354,0.481,0.835,0.297,26,2,0,0,2,0,0
2018,simslu01,TOT,15.2,,9,77,62,13,15,3,0,3,1,0,13,16,0.242,0.39,0.435,0.825,0.279,27,0,2,0,0,1,0
2018,simslu01,ATL,10.1,,6,52,43,9,12,2,0,2,0,0,8,10,0.279,0.404,0.465,0.869,0.323,20,0,1,0,0,1,0
2018,simslu01,CIN,5.1,,3,25,19,4,3,1,0,1,1,0,5,6,0.158,0.36,0.368,0.728,0.167,7,0,1,0,0,0,0
2018,sippto01,HOU,38.2,,54,151,135,8,27,10,1,1,0,2,13,42,0.2,0.272,0.311,0.583,0.277,42,3,1,0,2,0,0
2018,skaggty01,LAA,125.1,,24,533,484,60,127,27,2,14,5,4,40,129,0.262,0.323,0.413,0.736,0.328,200,13,5,0,4,0,6
2018,skogler01,KCR,70,,14,293,268,41,66,14,5,12,6,2,19,49,0.246,0.311,0.47,0.781,0.261,126,7,6,0,0,0,4
2018,slegeaa01,MIN,13.2,,4,60,57,8,17,3,1,3,1,0,2,6,0.298,0.333,0.544,0.877,0.292,31,1,1,0,0,0,0
2018,smithbu03,KCR,78,,38,358,308,60,90,16,1,15,4,1,40,77,0.292,0.376,0.497,0.873,0.341,153,6,4,2,4,2,2
2018,smithca03,MIA,77.1,,16,326,286,36,63,16,1,10,2,4,33,88,0.22,0.306,0.388,0.694,0.279,111,3,3,2,2,2,3
2018,smithca02,BOS,14.1,,18,64,58,6,14,1,2,2,4,0,6,18,0.241,0.313,0.431,0.744,0.316,25,0,0,0,0,0,1
2018,smithdr01,NYM,28,,27,120,110,11,34,7,1,2,2,1,6,18,0.309,0.35,0.445,0.795,0.348,49,3,2,0,2,0,0
2018,smithjo05,HOU,45.2,,56,180,164,20,34,5,1,7,3,2,12,46,0.207,0.267,0.378,0.645,0.239,62,4,2,0,2,0,1
2018,smithmu01,TOR,3.1,,3,16,13,3,5,1,0,0,0,0,1,0,0.385,0.438,0.462,0.899,0.357,6,1,1,0,1,0,0
2018,smithwi04,SFG,53,,54,210,191,18,37,8,0,3,4,0,15,71,0.194,0.25,0.283,0.533,0.286,54,1,0,2,2,4,1
2018,smokejo01,TOT,7.1,,8,38,31,7,11,6,0,2,0,0,7,4,0.355,0.474,0.742,1.216,0.36,23,1,0,0,0,0,0
2018,smokejo01,PIT,5.2,,7,31,26,7,11,6,0,2,0,0,5,2,0.423,0.516,0.885,1.401,0.409,23,1,0,0,0,0,0
2018,smokejo01,DET,1.2,,1,7,5,0,0,0,0,0,0,0,2,2,0,0.286,0,0.286,0,0,0,0,0,0,0,0
2018,smolija01,OAK,1,,1,5,5,2,2,1,0,1,0,0,0,0,0.4,0.4,1.2,1.6,0.25,6,0,0,0,0,0,0
2018,snellbl01,TBR,180.2,,31,700,630,41,112,27,1,16,13,4,64,221,0.178,0.254,0.3,0.554,0.242,189,15,1,2,3,2,8
2018,sneltdj01,SFG,4.1,,4,26,23,6,9,0,0,2,1,0,3,4,0.391,0.462,0.652,1.114,0.412,15,0,0,0,0,0,1
2018,sobotch01,ATL,14.1,,14,58,48,3,5,1,0,2,2,0,9,21,0.104,0.246,0.25,0.496,0.12,12,0,0,1,0,2,0
2018,socolmi01,ATL,5,,4,25,23,6,8,3,1,0,1,0,2,4,0.348,0.4,0.565,0.965,0.421,13,0,0,0,0,0,0
2018,solissa01,WSN,39.1,,56,177,155,28,43,8,2,7,2,2,18,44,0.277,0.367,0.49,0.858,0.346,76,3,4,0,0,1,1
2018,soriajo01,TOT,60.2,,66,255,236,24,53,11,2,4,2,0,16,75,0.225,0.28,0.339,0.619,0.312,80,4,2,1,0,1,7
2018,soriajo01,CHW,38.2,,40,164,152,13,35,6,0,2,0,0,10,49,0.23,0.282,0.309,0.591,0.327,47,1,1,1,0,1,4
2018,soriajo01,MIL,22,,26,91,84,11,18,5,2,2,2,0,6,26,0.214,0.275,0.393,0.668,0.286,33,3,1,0,0,0,3
2018,sorokmi01,ATL,25.2,,5,113,104,14,30,10,0,1,1,0,7,21,0.288,0.33,0.413,0.744,0.349,43,3,0,1,1,0,1
2018,spangco01,SDP,2,,2,12,9,3,4,1,0,0,0,0,3,0,0.444,0.583,0.556,1.139,0.444,5,1,0,0,0,0,0
2018,sparkgl01,KCR,38.1,,15,176,155,20,47,11,2,3,0,1,15,27,0.303,0.358,0.458,0.816,0.338,71,1,1,0,5,3,1
2018,sprinje01,TEX,32,,18,141,125,14,32,5,1,4,2,0,14,31,0.256,0.336,0.408,0.744,0.311,51,3,1,1,0,1,1
2018,stammcr01,SDP,79,,73,317,294,25,65,18,0,3,5,0,17,88,0.221,0.27,0.313,0.583,0.304,92,6,3,2,1,3,3
2018,stanery01,TBR,66.1,,59,263,235,23,45,9,1,8,4,3,27,81,0.191,0.278,0.34,0.618,0.253,80,5,1,0,0,1,0
2018,steckdr01,MIA,64.2,,71,272,242,29,55,6,2,7,5,2,27,74,0.227,0.309,0.355,0.664,0.296,86,3,2,0,1,5,0
2018,stephja01,CIN,38.1,,29,183,163,30,50,7,3,7,2,0,15,33,0.307,0.376,0.515,0.891,0.35,84,3,3,2,0,3,5
2018,stephro01,CIN,11.2,,4,63,50,12,17,6,0,2,2,1,12,11,0.34,0.46,0.58,1.04,0.395,29,0,0,0,1,3,0
2018,stewabr01,LAD,17.2,,9,90,76,15,23,3,1,4,0,0,9,14,0.303,0.386,0.526,0.913,0.322,40,1,2,1,1,3,3
2018,stewako01,MIN,36.2,,8,159,138,16,34,8,0,1,2,1,18,24,0.246,0.346,0.326,0.672,0.292,45,6,3,0,0,0,1
2018,stockro01,SDP,39.2,,32,166,150,13,37,5,0,1,1,4,13,38,0.247,0.315,0.3,0.615,0.324,45,3,2,1,0,1,3
2018,stouter01,KCR,2.1,,3,16,14,7,7,2,0,2,0,0,2,2,0.5,0.563,1.071,1.634,0.5,15,0,0,0,0,0,0
2018,strahma01,SDP,61.1,,41,245,219,16,39,8,1,6,3,2,21,69,0.178,0.258,0.306,0.564,0.228,67,2,3,1,1,1,3
2018,straida01,MIA,122.1,,23,518,452,62,107,28,0,20,5,6,52,99,0.237,0.323,0.431,0.754,0.259,195,8,7,4,3,5,3
2018,strasst01,WSN,130,,22,544,492,59,118,23,3,18,10,5,38,156,0.24,0.302,0.409,0.711,0.31,201,6,8,1,5,2,4
2018,stratch01,SFG,145,,28,625,560,87,153,29,8,19,2,5,54,112,0.273,0.336,0.455,0.791,0.308,255,14,2,3,6,1,4
2018,strichu01,SFG,45.1,,49,201,174,25,43,13,2,5,2,0,21,37,0.247,0.327,0.431,0.758,0.281,75,3,1,2,3,2,4
2018,stripro01,LAD,122,,33,503,478,42,123,27,1,18,3,7,22,136,0.257,0.291,0.431,0.722,0.324,206,6,1,2,0,2,3
2018,stromma01,TOR,102.1,,19,449,406,68,115,21,3,9,4,0,36,77,0.283,0.342,0.416,0.759,0.328,169,14,2,2,3,0,6
2018,stroppe01,CHC,59.2,,60,240,212,15,38,8,0,4,0,0,21,57,0.179,0.268,0.274,0.541,0.224,58,7,5,1,1,3,3
2018,stumpda01,DET,38.1,,56,173,154,23,44,10,2,5,7,1,16,37,0.286,0.349,0.474,0.823,0.342,73,2,0,1,2,1,3
2018,suarean01,SFG,160.1,,29,665,606,85,163,25,7,23,4,3,45,130,0.269,0.32,0.447,0.767,0.305,271,22,3,5,6,1,5
2018,suarera01,PHI,15,,4,69,62,14,21,2,1,3,0,0,6,11,0.339,0.397,0.548,0.945,0.375,34,4,0,1,0,1,1
2018,sucreje01,TBR,1,,2,7,6,2,4,0,0,0,0,0,0,0,0.667,0.571,0.667,1.238,0.571,4,0,0,0,1,0,0
2018,suerowa01,WSN,47.2,,40,200,179,20,43,12,3,4,6,3,15,47,0.24,0.312,0.408,0.719,0.302,73,1,4,1,1,2,2
2018,suterbr01,MIL,101.1,,20,424,395,55,102,16,4,18,1,0,19,84,0.258,0.298,0.456,0.754,0.286,180,2,4,5,1,2,3
